,customer_id,balance_account,purchases_amount,paid_advance,full_purchases,balance_frequency_update,installments,purchases_frequency,full_purchases_frequency,purchases_installments_frequency,cash_advance_frequency,nr_cash_advances,nr_purchases,credit_limit,fixed_rate_period,payments,min_payments,full_payment_prc
3321,5njH4uJK7WrLyJzT,9919.456275,740.75,2238.487012,0.0,1.0,740.75,1.0,0.0,1.0,0.166667,2.0,13.0,14000.0,12.0,3281.898514,2912.794724,0.0
3322,9hddIfpdsytXTdNh,1574.330411,869.26,0.0,0.0,1.0,869.26,0.75,0.0,0.75,0.0,0.0,9.0,1500.0,12.0,1341.941189,1534.646713,0.0
3323,Sytpd8IBWCZsqlKu,98.937198,676.31,0.0,601.31,1.0,75.0,0.833333,0.75,0.083333,0.0,0.0,17.0,1050.0,12.0,668.102469,182.798058,0.0
3324,JZWdq6jqLHV1T73s,5603.045332,0.0,2909.490912,0.0,1.0,0.0,0.0,0.0,0.0,0.416667,6.0,0.0,7500.0,12.0,6135.140807,2279.351491,0.0
3325,BVYo7Cy4gwFlXqls,635.48213,1481.24,0.0,1160.26,1.0,320.98,1.0,0.454545,0.545455,0.0,0.0,21.0,6000.0,11.0,805.516282,219.717476,0.181818
3326,B4Tey7O8xBEUO2Ea,152.459665,1248.09,0.0,829.45,1.0,418.64,1.0,1.0,0.25,0.0,0.0,21.0,5000.0,12.0,1316.455236,210.906103,0.166667
3327,rIKGbPxuK3tyGQk7,2689.040221,0.0,2928.671045,0.0,1.0,0.0,0.0,0.0,0.0,0.083333,2.0,0.0,9000.0,12.0,854.4317609999998,681.959088,0.0
3328,ArtCwAprjDU1TyRN,619.974954,1219.39,4473.3497,464.39,1.0,755.0,0.666667,0.166667,0.416667,0.25,8.0,8.0,2000.0,12.0,4115.217914,382.658882,0.25
3329,4QCjEAty2K3chyl7,98.418953,0.0,2327.566908,0.0,0.555556,0.0,0.0,0.0,0.0,0.444444,15.0,0.0,1500.0,9.0,2535.544366,62.281239,0.25
3330,JXgrvbzaVHO8v37z,380.839064,0.0,703.941544,0.0,0.857143,0.0,0.0,0.0,0.0,0.428571,13.0,0.0,500.0,7.0,321.3820100000001,123.66713,0.0
3331,RJ6Mo2NSZitN6Olq,1594.72697,0.0,266.997482,0.0,0.818182,0.0,0.0,0.0,0.0,0.083333,1.0,0.0,3000.0,12.0,662.208086,474.606298,0.0
3332,pnZ9YOxQ9YOdw6Yz,6110.265264,0.0,2717.253917,0.0,1.0,0.0,0.0,0.0,0.0,0.416667,14.0,0.0,6500.0,12.0,1502.205631,2864.380327,0.0
3333,prERixaeI7RQPd3E,1950.956894,0.0,2844.307484,0.0,0.833333,0.0,0.0,0.0,0.0,0.166667,2.0,0.0,3000.0,6.0,300.71395,405.461471,0.0
3334,ELCWvyZGsG1tq88m,1893.704851,4124.81,0.0,3035.9,1.0,1088.91,1.0,0.75,1.0,0.0,0.0,72.0,6500.0,12.0,3235.222635,415.452888,0.0
3335,HsQNxfeSMWkLJ7C1,84.783684,203.6,0.0,0.0,1.0,203.6,0.666667,0.0,0.666667,0.0,0.0,8.0,1500.0,12.0,206.472169,166.325041,0.0
3336,svBF5zbaaep1zuM4,116.418751,1176.0,0.0,0.0,1.0,1176.0,1.0,0.0,1.0,0.0,0.0,12.0,2150.0,12.0,1083.783994,1364.8166720000004,0.666667
3337,qM1FMHDwJfhQ4NPE,980.370868,699.33,0.0,0.0,1.0,699.33,1.0,0.0,1.0,0.0,0.0,23.0,1000.0,12.0,1002.591557,947.930858,0.0
3338,yOvUyXCGEFOXdYvC,2282.814895,1522.72,1905.919704,1059.38,1.0,463.34,1.0,0.833333,1.0,0.25,3.0,38.0,9500.0,12.0,4419.287987,613.8466940000002,0.0
3339,saOraWyU1LoprmPW,65.701893,528.06,0.0,128.06,0.727273,400.0,0.5,0.083333,0.333333,0.0,0.0,6.0,1800.0,12.0,509.587601,133.008193,0.454545
3340,t5gdZIEklAsjn9Qs,989.993863,0.0,1110.807913,0.0,0.909091,0.0,0.0,0.0,0.0,0.181818,7.0,0.0,1200.0,11.0,240.088742,283.359039,0.0
3341,c7m7aPXUjZ17vnrc,511.569448,2938.32,0.0,1685.35,0.727273,1252.97,0.666667,0.5,0.583333,0.0,0.0,69.0,7500.0,12.0,832.586508,265.118787,0.166667
3342,SkEWsBpNy4pDnEX8,2388.4105010000007,0.0,7529.012056,0.0,1.0,0.0,0.0,0.0,0.0,0.416667,15.0,0.0,7000.0,12.0,1593.2341199999996,703.092721,0.0
3343,v5MQnc7c4eIIamCZ,198.12512,0.0,973.656086,0.0,1.0,0.0,0.0,0.0,0.0,0.166667,5.0,0.0,1200.0,12.0,253.475631,73.411615,0.083333
3344,fdlEOzgRSjnr87D2,3271.424058,1173.28,4122.912645,0.0,0.8888889999999999,1173.28,0.8888889999999999,0.0,0.777778,0.333333,4.0,16.0,5000.0,9.0,817.177789,999.72555,0.0
3345,TQYdbMHKa0PnIHXk,0.0,64.62,0.0,0.0,0.0,64.62,0.25,0.0,0.25,0.0,0.0,3.0,1000.0,12.0,0.0,94.72927750925449,0.0
3346,r99gyZq9JyOZSJXp,4939.64603,470.54,8753.243163,139.38,1.0,331.16,0.75,0.333333,0.583333,0.916667,39.0,14.0,10000.0,12.0,11721.86573,1183.292044,0.083333
3347,Tt92EpfOe0BVzGqF,1377.184745,0.0,173.972384,0.0,1.0,0.0,0.0,0.0,0.0,0.5,7.0,0.0,1500.0,12.0,366.247349,451.841215,0.0
3348,hs5mI6rhARMIakFD,1388.825312,974.42,1563.6462279999996,901.92,1.0,72.5,1.0,1.0,0.4,0.6,25.0,33.0,1500.0,10.0,1071.874614,757.902835,0.0
3349,mDdxD0EImvmQewri,82.784219,431.28,0.0,431.28,0.363636,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,3000.0,12.0,734.818798,173.255235,0.0
3350,bhNlArVD1ryyhaQE,1158.905046,82.9,3259.28324,0.0,1.0,82.9,0.333333,0.0,0.333333,0.583333,13.0,4.0,2500.0,12.0,2996.994649,478.201727,0.166667
3351,AiG0cpNeDwe0CI4W,327.576438,2352.24,0.0,2352.24,0.545455,0.0,0.25,0.25,0.0,0.0,0.0,16.0,6500.0,12.0,3931.602949,225.579276,0.0
3352,jHjmuvijITe2Sj8L,81.364936,710.16,0.0,0.0,1.0,710.16,1.0,0.0,1.0,0.0,0.0,12.0,1000.0,12.0,688.322495,177.76209,0.75
3353,wCXCxkL3iUzxxrnA,230.565492,2092.44,0.0,0.0,1.0,2092.44,1.0,0.0,1.0,0.0,0.0,14.0,2000.0,12.0,1928.226431,179.447673,0.916667
3354,VxaAnRqnqBE9pj9m,2413.719637,0.0,905.709193,0.0,1.0,0.0,0.0,0.0,0.0,0.083333,5.0,0.0,2500.0,12.0,626.8916849999998,770.717959,0.0
3355,yY9SHZvE2APuhrSr,927.041961,0.0,402.974164,0.0,1.0,0.0,0.0,0.0,0.0,0.333333,5.0,0.0,1000.0,12.0,719.974244,339.553093,0.0
3356,jWXRd3UYABYLUNno,2113.287399,0.0,3130.155158,0.0,1.0,0.0,0.0,0.0,0.0,0.333333,5.0,0.0,3500.0,12.0,1927.253932,523.282646,0.0
3357,F6BrVmidZU45FhDL,606.3232820000002,299.9,0.0,299.9,1.0,0.0,0.25,0.25,0.0,0.0,0.0,3.0,4200.0,12.0,502.64224,204.447891,0.0
3358,t3T4i0WkeGOqbabH,591.103032,626.69,0.0,626.69,1.0,0.0,0.166667,0.166667,0.0,0.0,0.0,2.0,2500.0,12.0,786.571498,311.637186,0.0
3359,0oW6AsL9X5Kv49ur,7105.801894,0.0,1648.096839,0.0,1.0,0.0,0.0,0.0,0.0,0.083333,8.0,0.0,7500.0,12.0,1400.282454,4486.832622,0.0
3360,JRJ8iOIW7lvTm3AC,3212.0938690000007,2203.68,1076.466158,1776.68,1.0,427.0,1.0,1.0,0.75,0.166667,3.0,25.0,6000.0,12.0,2007.453777,908.096391,0.0
3361,fJiFgT7DaF960CSh,171.402357,755.5,0.0,0.0,1.0,755.5,1.0,0.0,1.0,0.0,0.0,35.0,2700.0,12.0,845.857679,161.590149,0.0
3362,sB4Z7lqe91fIC2W2,39.432667,442.76,0.0,0.0,1.0,442.76,1.0,0.0,1.0,0.0,0.0,13.0,2100.0,12.0,482.712777,130.29661000000002,0.714286
3363,5NP763RklSICyLWL,978.567283,1401.54,0.0,0.0,1.0,1401.54,1.0,0.0,1.0,0.0,0.0,14.0,4500.0,12.0,1769.181653,302.284864,0.0
3364,foOdNV1DIHK3NmLY,31.734061,95.0,0.0,95.0,0.7,0.0,0.1,0.1,0.0,0.0,0.0,1.0,500.0,10.0,122.185607,120.66671,0.0
3365,MkM9M7xOOzjLwqFx,0.0,350.48,0.0,0.0,0.0,350.48,0.416667,0.0,0.416667,0.0,0.0,5.0,2700.0,12.0,681.924724,134.3503652234439,0.0
3366,ibUZ21eRT4I7h6V9,101.176482,807.66,0.0,325.0,1.0,482.66,0.916667,0.166667,0.666667,0.0,0.0,11.0,16000.0,12.0,699.466354,167.403184,0.583333
3367,Yo0KBwS5NgJPa4PU,1382.168038,0.0,190.767997,0.0,1.0,0.0,0.0,0.0,0.0,0.416667,8.0,0.0,1500.0,12.0,598.968477,404.950458,0.0
3368,BVwqxWooawK7PZul,402.512336,150.0,0.0,0.0,0.909091,150.0,0.272727,0.0,0.181818,0.0,0.0,3.0,450.0,11.0,228.715923,189.459157,0.0
3369,8YxbKspMTCKb0isC,1093.946163,0.0,18.482296,0.0,1.0,0.0,0.0,0.0,0.0,0.083333,1.0,0.0,1200.0,12.0,276.73092,283.1829600000001,0.0
3370,cB80e9vnnrTnN9YM,5.8717690000000005,29.68,0.0,29.68,0.818182,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,10000.0,12.0,76.943584,75.595199,0.0
3371,JZObUB5xtkfLpC6n,137.507638,0.0,94.989817,0.0,1.0,0.0,0.0,0.0,0.0,0.083333,1.0,0.0,500.0,12.0,158.139197,171.611073,0.0
3372,tyXa6RO8dU29Zl7d,404.182321,3682.11,0.0,2473.8,1.0,1208.31,1.0,1.0,1.0,0.0,0.0,76.0,10000.0,12.0,3259.008834,218.502255,0.833333
3373,shVOnCBFFRLSdBFg,11278.95243,6855.59,0.0,2762.92,1.0,4092.67,0.916667,0.75,0.833333,0.0,0.0,39.0,18500.0,12.0,4868.088671,2861.890896,0.0
3374,WcrwL5PfhtOu1Sb2,42.288669,313.36,0.0,0.0,1.0,313.36,0.666667,0.0,0.666667,0.0,0.0,8.0,2000.0,12.0,428.089548,189.922028,0.666667
3375,rDyH0xiDnmZ1l9pc,0.0,207.0,0.0,0.0,0.0,207.0,1.0,0.0,1.0,0.0,0.0,12.0,2500.0,12.0,0.0,124.72479088124658,0.0
3376,P3KfbMKUlp8VP7J3,2785.584338,0.0,144.33051799999996,0.0,1.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,3000.0,10.0,446.77696900000007,733.62973,0.0
3377,FHc9rRfJ8sfYiyj2,0.0,443.28,0.0,0.0,0.0,443.28,1.0,0.0,1.0,0.0,0.0,12.0,3000.0,12.0,0.0,110.80136625778755,0.0
3378,2F0YS9QKEfSBVXuv,1243.254633,0.0,1428.440429,0.0,1.0,0.0,0.0,0.0,0.0,0.083333,1.0,0.0,3500.0,12.0,562.3626230000001,276.403192,0.0
3379,jDbeICTh09Y55NcO,1088.936666,724.98,0.0,91.93,1.0,633.05,1.0,0.083333,1.0,0.0,0.0,20.0,1000.0,12.0,902.612608,1454.523477,0.0
3380,GSRxcyXrVwEWffm5,193.050982,1337.1,91.705707,1337.1,0.875,0.0,0.875,0.875,0.0,0.125,1.0,13.0,10000.0,8.0,2067.6116920000004,98.85433,0.5
3381,NxXCeQRQos08GkYR,1467.212481,107.0,5203.612362,107.0,0.636364,0.0,0.083333,0.083333,0.0,0.166667,6.0,1.0,6000.0,12.0,268.310194,569.623112,0.0
3382,ot6q1GTwECHa23AX,23.126579,213.95,0.0,0.0,0.727273,213.95,0.583333,0.0,0.583333,0.0,0.0,7.0,2000.0,12.0,299.511212,120.226935,0.8888889999999999
3383,YxwHjWSBr25ACkbl,500.219415,27.05,0.0,0.0,1.0,27.05,0.083333,0.0,0.083333,0.0,0.0,1.0,1200.0,12.0,104.687781,300.921255,0.0
3384,f1iaW67t6t5aLG6C,809.572784,691.66,992.321871,691.66,1.0,0.0,0.333333,0.333333,0.0,0.25,4.0,4.0,1500.0,12.0,1395.925667,263.711559,0.0
3385,rQBMZ3mBiL86TH0j,133.428199,1268.22,0.0,406.28,1.0,861.94,1.0,1.0,0.666667,0.0,0.0,21.0,6000.0,12.0,1551.580661,182.743266,1.0
3386,iaN0uUpweQ2xkrNX,22.366132,502.54,0.0,502.54,0.636364,0.0,0.416667,0.416667,0.0,0.0,0.0,8.0,450.0,12.0,907.540077,58.37452,0.0
3387,t3Rgol21OhLnngcf,147.193451,2863.92,0.0,0.0,1.0,2863.92,1.0,0.0,1.0,0.0,0.0,12.0,2500.0,12.0,2589.303082,171.139818,1.0
3388,O9CtIgm34mJmvx74,5890.807655,901.6,4589.501068,901.6,1.0,0.0,0.75,0.75,0.0,0.5,17.0,24.0,10750.0,12.0,1366.889828,1407.884173,0.0
3389,ptigs7PrhyJU3NSB,471.274037,49.85,458.153085,49.85,1.0,0.0,0.083333,0.083333,0.0,0.083333,1.0,2.0,500.0,12.0,129.45468,234.78039500000003,0.0
3390,61TvsN5mLOelxghC,4389.759633,473.74,2462.100789,473.74,1.0,0.0,0.166667,0.166667,0.0,0.25,17.0,7.0,4500.0,12.0,999.619739,1893.402934,0.0
3391,fyfXDjQ4QmNWQCiF,5211.797605,169.67,5607.28304,169.67,1.0,0.0,0.083333,0.083333,0.0,0.083333,1.0,1.0,6000.0,12.0,6080.457549000002,1851.182443,0.0
3392,PhugWEkQskrrVVBN,1031.037548,0.0,1117.043527,0.0,1.0,0.0,0.0,0.0,0.0,0.181818,8.0,0.0,1200.0,11.0,157.74069699999995,2021.959242,0.0
3393,07q7YYVBle2PDibO,6342.561972,0.0,3444.929414,0.0,1.0,0.0,0.0,0.0,0.0,0.25,4.0,0.0,10500.0,12.0,1351.732415,1342.524091,0.0
3394,gnzXt6cdt1tVvI36,189.12074,1051.1,0.0,0.0,0.909091,1051.1,0.833333,0.0,0.833333,0.0,0.0,13.0,3000.0,12.0,1301.155857,168.22716100000005,0.375
3395,7piamwr9KKvkCpu2,364.398745,1087.66,0.0,561.06,1.0,526.6,0.916667,0.583333,0.833333,0.0,0.0,22.0,3000.0,12.0,763.738703,189.953723,0.0
3396,SiZkqe31uhS3Mjhk,2242.311686,437.0,184.648692,97.0,1.0,340.0,0.333333,0.083333,0.333333,0.166667,2.0,5.0,2400.0,12.0,0.0,6179.806056407309,0.0
3397,l0I03glk1qi8xuXY,56.872544,748.36,0.0,748.36,1.0,0.0,1.0,1.0,0.0,0.0,0.0,12.0,4000.0,12.0,698.817652,170.77492,1.0
3398,qmfLYoX5EmZFkwnP,4279.1539170000015,1006.17,0.0,1006.17,1.0,0.0,0.3,0.3,0.0,0.0,0.0,9.0,7500.0,10.0,836.921157,920.73478,0.0
3399,GpazOjGpaNiqPCZa,1060.736973,0.0,2495.298926,0.0,0.636364,0.0,0.0,0.0,0.0,0.166667,7.0,0.0,3000.0,12.0,3812.753505,414.430882,0.166667
3400,74JL8ne5VKpZED8L,5403.208353,1085.85,1252.18184,1025.19,1.0,60.66,0.5,0.5,0.166667,0.583333,18.0,19.0,6000.0,12.0,1572.554124,1921.636378,0.0
3401,G1o2YcA11MiDXmww,21.933648,113.0,0.0,0.0,1.0,113.0,0.833333,0.0,0.833333,0.0,0.0,10.0,1500.0,12.0,101.831302,152.01876299999995,0.083333
3402,X8O1WPsiGuK6LI2S,224.97236,2084.64,0.0,0.0,1.0,2084.64,1.0,0.0,1.0,0.0,0.0,67.0,8500.0,12.0,1658.927139,162.039102,0.916667
3403,ABrK0LosiHVCEavG,2223.497527,132.28,1380.807166,0.0,1.0,132.28,0.75,0.0,0.75,0.125,3.0,6.0,3000.0,8.0,244.379096,582.0831459999998,0.0
3404,77rHZcUJlyQfaK8Y,79.03891,750.0,0.0,0.0,0.363636,750.0,0.25,0.0,0.25,0.0,0.0,3.0,1300.0,12.0,2445.816802,177.31285,1.0
3405,HZVGSxwy7rreiXP6,1238.140283,56.38,0.0,0.0,1.0,56.38,0.416667,0.0,0.416667,0.0,0.0,5.0,1600.0,12.0,398.98255,422.371745,0.0
3406,0Rb7KSJNLzjlJWEl,8559.236795,170.0,3260.2960780000008,170.0,1.0,0.0,0.083333,0.083333,0.0,0.25,11.0,1.0,9000.0,12.0,1541.113331,4403.024728,0.0
3407,h02ANORtXUV5GEDJ,96.699394,1475.23,0.0,1475.23,0.545455,0.0,1.0,1.0,0.0,0.0,0.0,14.0,4000.0,12.0,1595.023315,34.819015,0.0
3408,ODau9lSY2UL7Fq4i,194.493602,1174.76,0.0,0.0,1.0,1174.76,1.0,0.0,1.0,0.0,0.0,41.0,4500.0,12.0,1280.294998,203.755356,0.0
3409,FW2bFJRbTcODsUIS,8040.7324290000015,0.0,3500.334072,0.0,1.0,0.0,0.0,0.0,0.0,0.333333,21.0,0.0,12000.0,12.0,2709.478892,2044.554634,0.0
3410,XDgigJUx5Vy5EC5X,205.123752,2066.08,0.0,1245.3,1.0,820.78,1.0,1.0,1.0,0.0,0.0,41.0,7500.0,12.0,2597.718416,201.214315,0.916667
3411,eAfiznQM8xH5pPd7,231.593057,2123.43,424.95317,0.0,1.0,2123.43,0.583333,0.0,0.583333,0.083333,1.0,7.0,7500.0,12.0,2812.54066,2399.605979,0.166667
3412,RDAZbI7gcjmUz0uB,5423.576453,1672.55,2768.037239,107.89,1.0,1564.66,1.0,0.083333,1.0,0.166667,9.0,40.0,8500.0,12.0,2411.575976,4716.185183,0.0
3413,a7feexJDjC0oIyd9,11.249863,137.84,0.0,137.84,0.636364,0.0,0.166667,0.166667,0.0,0.0,0.0,3.0,10000.0,12.0,234.444295,101.418698,0.166667
3414,3afd3Be1HSvQtMrc,189.687964,66.14,0.0,66.14,1.0,0.0,0.083333,0.083333,0.0,0.0,0.0,2.0,6000.0,12.0,0.0,63.565372020767164,0.0
3415,QuoUm4PZZGwUseOd,64.329876,627.03,0.0,482.03,0.272727,145.0,0.25,0.166667,0.166667,0.0,0.0,8.0,6000.0,12.0,1513.704151,112.874987,1.0
3416,AXLyckvoffu0gVSk,19.589561,299.84,0.0,299.84,0.545455,0.0,0.416667,0.416667,0.0,0.0,0.0,6.0,3000.0,12.0,577.023407,116.058011,0.8
3417,fyQ6tDfzXLI7ZP2s,138.596394,1333.9,0.0,663.9,1.0,670.0,0.75,0.583333,0.333333,0.0,0.0,14.0,7500.0,12.0,1000.797013,142.442556,0.333333
3418,V9lMQS1KqrRNCb3p,4931.331857,901.42,8530.648614,646.07,1.0,255.35,0.625,0.375,0.25,0.875,37.0,9.0,12000.0,8.0,8113.2973459999985,1012.415961,0.0
3419,k9OE7GPDVEaKoN6B,366.68899,653.21,0.0,0.0,1.0,653.21,1.0,0.0,1.0,0.0,0.0,30.0,3000.0,12.0,276.166583,193.830954,0.0
3420,Wb98tQGAkQ9AxZ2r,156.700478,1259.21,0.0,0.0,1.0,1259.21,1.0,0.0,1.0,0.0,0.0,21.0,6000.0,12.0,1178.012601,172.301492,0.0
3421,tOwEWIi47xqX27Gb,412.592491,0.0,1852.218171,0.0,0.545455,0.0,0.0,0.0,0.0,0.25,3.0,0.0,2500.0,12.0,3935.004997,394.904628,0.0
3422,tKbakVGnW7WX0vHr,6.24762,108.2,0.0,0.0,0.272727,108.2,0.416667,0.0,0.416667,0.0,0.0,5.0,4500.0,12.0,0.0,75.43007118021815,0.0
3423,RWSdvm3DYvXwVmKU,396.667584,2559.41,0.0,2469.41,1.0,90.0,0.5,0.333333,0.166667,0.0,0.0,8.0,4000.0,12.0,827.889811,188.185292,0.0
3424,DloKyIRTTmymi910,62.209376,782.88,0.0,782.88,0.090909,0.0,0.083333,0.083333,0.0,0.0,0.0,2.0,3000.0,12.0,2941.300379,280.61807200000004,0.0
3425,0qkJPmGhJf2RPo8X,412.149369,0.0,4034.656192,0.0,0.444444,0.0,0.0,0.0,0.0,0.333333,8.0,0.0,8000.0,9.0,195.752288,184.448949,0.0
3426,t0gWi3I27afm2jyo,2061.27937,0.0,554.11523,0.0,1.0,0.0,0.0,0.0,0.0,0.25,3.0,0.0,4500.0,12.0,552.713988,585.776445,0.0
3427,pGEFcK01DgyhHMpj,2481.696036,1326.09,2033.191162,1326.09,1.0,0.0,0.583333,0.583333,0.0,0.166667,8.0,15.0,3500.0,12.0,1491.960053,751.452457,0.0
3428,7Nlpywr3vg2OA1e8,58.924277,449.4,0.0,0.0,1.0,449.4,1.0,0.0,1.0,0.0,0.0,12.0,2000.0,12.0,420.654043,176.280895,0.545455
3429,nflxbvjXv9LFvtCh,5757.919072,5544.45,2722.524205,3169.2,1.0,2375.25,1.0,0.75,1.0,0.416667,8.0,59.0,7000.0,12.0,2370.147958,2411.305205,0.0
3430,RWvKNfbO17Ep5kBk,2.585715,70.0,0.0,70.0,0.090909,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,2000.0,12.0,396.435632,85.07359100000002,0.0
3431,EqkhQUTaDLfJp7jU,81.311082,851.38,0.0,851.38,0.727273,0.0,0.416667,0.416667,0.0,0.0,0.0,6.0,8500.0,12.0,964.675607,71.093469,0.25
3432,rmLKi7hSWmLlrbbc,1180.178744,233.35,0.0,233.35,1.0,0.0,0.333333,0.333333,0.0,0.0,0.0,6.0,14000.0,12.0,599.388563,336.726753,0.0
3433,s7GZqvoPUjWg85ZG,332.650256,770.0,0.0,0.0,1.0,770.0,0.583333,0.0,0.5,0.0,0.0,7.0,5500.0,12.0,558.752797,216.863764,0.0
3434,8bHDcO34AypNcTgC,1992.650296,20.0,0.0,0.0,1.0,20.0,0.333333,0.0,0.333333,0.0,0.0,4.0,7500.0,12.0,2069.2634420000004,539.1528099999998,0.0
3435,Vlf0w5Gyc0Pwye23,1157.568538,329.0,0.0,37.0,1.0,292.0,0.666667,0.083333,0.666667,0.0,0.0,9.0,2500.0,12.0,603.250222,567.9423360000002,0.0
3436,4qA9TJL0rysDIlmS,528.324583,0.0,2101.089889,0.0,0.909091,0.0,0.0,0.0,0.0,0.416667,7.0,0.0,3000.0,12.0,1398.911214,167.442242,0.333333
3437,MSDdBiqVCY2d7j4Y,448.539091,300.0,1105.396152,300.0,1.0,0.0,0.083333,0.083333,0.0,0.25,3.0,1.0,5400.0,12.0,3860.659948,1681.982864,0.636364
3438,Mmc2WG2qknet6hvJ,983.363407,275.06,0.0,0.0,1.0,275.06,0.5,0.0,0.5,0.0,0.0,6.0,1000.0,12.0,587.715737,316.239935,0.0
3439,rBIQn1DJV2BkFbM1,193.12654,1955.98,0.0,0.0,1.0,1955.98,1.0,0.0,1.0,0.0,0.0,53.0,2500.0,12.0,1891.721179,203.382558,0.666667
3440,0HTnL7fKJGEVOQhX,4.607593,44.55,0.0,44.55,0.181818,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,6000.0,12.0,267.147917,88.028446,0.0
3441,pZ7Rp2koC8510So5,8048.03442,0.0,6163.107978,0.0,1.0,0.0,0.0,0.0,0.0,0.333333,10.0,0.0,12000.0,12.0,2165.2529870000008,2164.447843,0.0
3442,SANw681Zg2e5XJIU,1283.032349,0.0,75.783817,0.0,1.0,0.0,0.0,0.0,0.0,0.166667,2.0,0.0,1500.0,12.0,398.772365,749.765219,0.0
3443,nOsAv39vySzZ5lra,2489.057383,0.0,1668.403386,0.0,1.0,0.0,0.0,0.0,0.0,0.166667,2.0,0.0,3000.0,12.0,1209.422549,708.5628690000002,0.0
3444,NgcTBa8DlWN7Caku,142.833472,1400.18,0.0,85.0,1.0,1315.18,0.916667,0.083333,0.833333,0.0,0.0,22.0,3000.0,12.0,1575.110682,154.612528,0.636364
3445,R2tCT23aSxIHWq1Y,5347.377116,0.0,9671.336737,0.0,0.545455,0.0,0.0,0.0,0.0,0.083333,1.0,0.0,10500.0,12.0,3239.303839,3614.801495,0.0
3446,5puhqMhCS3iMeAOC,133.099445,1170.0,0.0,0.0,1.0,1170.0,1.0,0.0,0.9,0.0,0.0,12.0,1000.0,10.0,1068.502534,161.816503,0.444444
3447,qZlTsnmWJCRMwVkJ,3015.597547,586.77,1726.922555,101.4,1.0,485.37,1.0,0.083333,1.0,0.25,7.0,31.0,3400.0,12.0,1472.730273,1090.525368,0.0
3448,w75vJNdJCJcSTrSg,2671.979402,1469.66,2150.272488,1427.43,1.0,42.23,0.666667,0.583333,0.166667,0.25,19.0,43.0,3000.0,12.0,4047.049777,1682.737989,0.0
3449,sxiNuqWmHKZOvzXY,7.331662,90.66,0.0,0.0,0.090909,90.66,0.083333,0.0,0.083333,0.0,0.0,1.0,3000.0,12.0,0.0,54.97093716279718,0.0
3450,5hmFN9DwZFeppZGD,2097.470969,0.0,1546.052817,0.0,1.0,0.0,0.0,0.0,0.0,0.083333,2.0,0.0,3500.0,12.0,510.126277,558.162379,0.0
3451,P7yGNEhf8TBIb8yM,2875.669063,0.0,740.863461,0.0,1.0,0.0,0.0,0.0,0.0,0.25,8.0,0.0,3000.0,12.0,729.064946,1821.339762,0.0
3452,Du14FLs5UAyyMi2I,15.173238,316.91,0.0,316.91,0.666667,0.0,0.666667,0.666667,0.0,0.0,0.0,6.0,11000.0,6.0,348.334373,71.08943000000002,1.0
3453,chkc6IienaEG4ANu,1184.924492,306.0,1314.443111,234.0,0.9,72.0,0.4,0.2,0.3,0.2,8.0,7.0,3000.0,10.0,500.833154,672.890662,0.0
3454,dIsbC0ka7uB8KCXa,1118.086877,128.8,0.0,0.0,1.0,128.8,0.166667,0.0,0.166667,0.0,0.0,2.0,1200.0,12.0,277.766526,436.577474,0.0
3455,cgsCyXKDQX4ctTuq,1613.502125,65.6,0.0,0.0,1.0,112.6,0.4,0.0,0.3,0.0,0.0,5.0,5000.0,10.0,390.916581,426.142311,0.0
3456,mCugR4tVw0o4dmxG,18.776309,59.0,0.0,59.0,0.5,0.0,0.166667,0.166667,0.0,0.0,0.0,1.0,1200.0,6.0,127.623057,55.553231,0.0
3457,gmIvhLiDTlDniaaJ,134.613205,0.0,447.255199,0.0,0.727273,0.0,0.0,0.0,0.0,0.090909,1.0,0.0,2500.0,11.0,414.896217,200.076565,0.0
3458,Tx2NVnGpgiW1hqCO,617.597272,0.0,1080.735496,0.0,0.714286,0.0,0.0,0.0,0.0,0.285714,9.0,0.0,1200.0,7.0,111.579389,180.970792,0.0
3459,CllHIHah6SCM1qNk,1928.971964,2061.55,0.0,369.55,1.0,1692.0,1.0,1.0,1.0,0.0,0.0,30.0,8500.0,12.0,2200.93868,450.459621,0.0
3460,PVaGQAUPA0HA5YiS,2859.393734,0.0,841.8538679999998,0.0,1.0,0.0,0.0,0.0,0.0,0.333333,7.0,0.0,3500.0,12.0,890.878231,1015.570692,0.0
3461,ckCyKWVTZ3maxITQ,812.259343,354.63,830.160011,280.1,1.0,74.53,0.25,0.166667,0.083333,0.5,8.0,3.0,1200.0,12.0,201.90503,328.182068,0.0
3462,nBbHbbkkKcn0qed1,2545.706139,2443.2,0.0,0.0,1.0,2443.2,0.833333,0.0,0.833333,0.0,0.0,38.0,6000.0,12.0,6540.889639,2250.946034,0.0
3463,bRytazfEf19RH1yu,680.195157,1045.57,0.0,667.95,1.0,377.62,1.0,0.583333,1.0,0.0,0.0,25.0,3000.0,12.0,552.4323049999998,207.720441,0.0
3464,Zkg76pLJhm0FkVKT,469.38065300000005,5117.56,0.0,2562.27,1.0,2555.29,1.0,1.0,1.0,0.0,0.0,81.0,4300.0,12.0,5270.796852,216.41101,0.333333
